,Bedrooms,Capacity,Price,Review_Count,Room_Type,Star_Rating,Avg_Price,log_Price,log_Avg_Price,log_Review_Count,Has_Star_Rating,log_Capacity,City_DA,City_DC,City_LA,City_NY,City_SF
16,1.0,2,96,10,2,5.0,80.8235294118,4.56434819147,4.28795117739,2.30258509299,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,1.0,2,35,7,0,5.0,80.8235294118,3.55534806149,4.28795117739,1.94591014906,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
0,1.0,4,62,3,2,5.0,80.8235294118,4.12713438505,4.28795117739,1.09861228867,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
1,1.0,2,53,0,1,0.0,80.8235294118,3.97029191355,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
2,1.0,2,35,7,0,5.0,80.8235294118,3.55534806149,4.28795117739,1.94591014906,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
3,1.0,4,75,0,2,0.0,80.8235294118,4.31748811354,4.28795117739,0.0,0,1.38629436112,1.0,0.0,0.0,0.0,0.0
4,2.0,3,87,15,2,5.0,80.8235294118,4.46590811865,4.28795117739,2.7080502011,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
5,1.0,1,28,73,1,4.5,80.8235294118,3.33220451018,4.28795117739,4.29045944115,1,0.0,1.0,0.0,0.0,0.0,0.0
6,1.0,3,75,12,1,5.0,80.8235294118,4.31748811354,4.28795117739,2.48490664979,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
7,1.0,2,75,49,1,5.0,80.8235294118,4.31748811354,4.28795117739,3.89182029811,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
8,1.0,2,85,5,2,5.0,80.8235294118,4.44265125649,4.28795117739,1.60943791243,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
9,1.0,2,80,16,2,5.0,80.8235294118,4.38202663467,4.28795117739,2.77258872224,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
10,1.0,2,75,13,1,5.0,80.8235294118,4.31748811354,4.28795117739,2.56494935746,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
11,1.0,2,55,21,1,5.0,80.8235294118,4.00733318523,4.28795117739,3.04452243772,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
12,1.0,2,65,15,1,5.0,80.8235294118,4.1743872699,4.28795117739,2.7080502011,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
13,1.0,2,89,10,1,5.0,80.8235294118,4.48863636973,4.28795117739,2.30258509299,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
14,1.0,2,99,26,2,5.0,80.8235294118,4.59511985013,4.28795117739,3.25809653802,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
15,1.0,1,50,15,1,4.5,80.8235294118,3.91202300543,4.28795117739,2.7080502011,1,0.0,1.0,0.0,0.0,0.0,0.0
16,1.0,2,70,50,2,5.0,80.8235294118,4.24849524205,4.28795117739,3.91202300543,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,1.0,4,67,16,2,5.0,80.8235294118,4.20469261939,4.28795117739,2.77258872224,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
0,1.0,4,80,182,1,5.0,80.8235294118,4.38202663467,4.28795117739,5.20400668708,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
1,1.0,3,110,3,2,5.0,80.8235294118,4.70048036579,4.28795117739,1.09861228867,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
2,0.0,2,115,93,2,5.0,80.8235294118,4.74493212836,4.28795117739,4.53259949315,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
3,1.0,4,79,21,2,5.0,80.8235294118,4.36944785247,4.28795117739,3.04452243772,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
4,1.0,4,125,11,2,5.0,80.8235294118,4.8283137373,4.28795117739,2.3978952728,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
5,1.0,3,33,44,1,4.5,80.8235294118,3.49650756147,4.28795117739,3.78418963392,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
6,1.0,3,90,3,2,5.0,80.8235294118,4.49980967033,4.28795117739,1.09861228867,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
7,1.0,2,63,68,1,5.0,80.8235294118,4.14313472639,4.28795117739,4.21950770518,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
8,1.0,2,49,7,1,5.0,80.8235294118,3.89182029811,4.28795117739,1.94591014906,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
9,1.0,2,80,21,1,5.0,80.8235294118,4.38202663467,4.28795117739,3.04452243772,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
10,1.0,2,89,10,1,5.0,80.8235294118,4.48863636973,4.28795117739,2.30258509299,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
11,1.0,1,13,7,0,5.0,80.8235294118,2.56494935746,4.28795117739,1.94591014906,1,0.0,1.0,0.0,0.0,0.0,0.0
12,2.0,4,106,0,2,0.0,80.8235294118,4.66343909411,4.28795117739,0.0,0,1.38629436112,1.0,0.0,0.0,0.0,0.0
13,1.0,2,97,1,2,0.0,80.8235294118,4.5747109785,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
14,1.0,2,99,26,2,5.0,80.8235294118,4.59511985013,4.28795117739,3.25809653802,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
15,1.0,2,50,25,1,5.0,80.8235294118,3.91202300543,4.28795117739,3.21887582487,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
16,1.0,2,55,107,1,5.0,80.8235294118,4.00733318523,4.28795117739,4.67282883446,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,0.0,3,110,19,2,5.0,80.8235294118,4.70048036579,4.28795117739,2.94443897917,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
0,1.0,1,13,7,0,5.0,80.8235294118,2.56494935746,4.28795117739,1.94591014906,1,0.0,1.0,0.0,0.0,0.0,0.0
1,1.0,2,43,31,1,5.0,80.8235294118,3.76120011569,4.28795117739,3.43398720449,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
2,2.0,4,106,0,2,0.0,80.8235294118,4.66343909411,4.28795117739,0.0,0,1.38629436112,1.0,0.0,0.0,0.0,0.0
3,1.0,2,97,1,2,0.0,80.8235294118,4.5747109785,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
4,1.0,3,110,10,2,5.0,80.8235294118,4.70048036579,4.28795117739,2.30258509299,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
5,1.0,2,50,25,1,5.0,80.8235294118,3.91202300543,4.28795117739,3.21887582487,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
6,1.0,2,32,35,1,5.0,80.8235294118,3.4657359028,4.28795117739,3.55534806149,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
7,1.0,2,55,107,1,5.0,80.8235294118,4.00733318523,4.28795117739,4.67282883446,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
8,2.0,4,115,12,2,5.0,80.8235294118,4.74493212836,4.28795117739,2.48490664979,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
9,0.0,3,110,19,2,5.0,80.8235294118,4.70048036579,4.28795117739,2.94443897917,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
10,1.0,4,64,3,2,5.0,80.8235294118,4.15888308336,4.28795117739,1.09861228867,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
11,1.0,3,85,15,2,4.5,80.8235294118,4.44265125649,4.28795117739,2.7080502011,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
12,1.0,2,34,8,0,5.0,80.8235294118,3.52636052462,4.28795117739,2.07944154168,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
13,1.0,3,87,23,2,5.0,80.8235294118,4.46590811865,4.28795117739,3.13549421593,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
14,1.0,2,75,16,1,5.0,80.8235294118,4.31748811354,4.28795117739,2.77258872224,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
15,1.0,2,150,10,2,5.0,80.8235294118,5.0106352941,4.28795117739,2.30258509299,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
16,1.0,2,41,35,1,5.0,80.8235294118,3.7135720667,4.28795117739,3.55534806149,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,1.0,2,100,1,2,0.0,80.8235294118,4.60517018599,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
0,1.0,2,35,14,1,5.0,80.8235294118,3.55534806149,4.28795117739,2.63905732962,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
1,1.0,2,70,141,1,5.0,80.8235294118,4.24849524205,4.28795117739,4.94875989038,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
2,0.0,3,120,87,2,5.0,80.8235294118,4.78749174278,4.28795117739,4.46590811865,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
3,0.0,2,57,9,2,5.0,80.8235294118,4.04305126783,4.28795117739,2.19722457734,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
4,1.0,2,50,4,1,5.0,80.8235294118,3.91202300543,4.28795117739,1.38629436112,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
5,1.0,2,85,68,1,5.0,80.8235294118,4.44265125649,4.28795117739,4.21950770518,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
6,1.0,4,110,2,2,0.0,80.8235294118,4.70048036579,4.28795117739,0.69314718056,0,1.38629436112,1.0,0.0,0.0,0.0,0.0
7,1.0,6,85,20,1,5.0,80.8235294118,4.44265125649,4.28795117739,2.99573227355,1,1.79175946923,1.0,0.0,0.0,0.0,0.0
8,2.0,4,139,30,2,5.0,80.8235294118,4.93447393313,4.28795117739,3.40119738166,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
9,1.0,2,50,1,1,0.0,80.8235294118,3.91202300543,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
10,1.0,2,74,12,2,5.0,80.8235294118,4.3040650932,4.28795117739,2.48490664979,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
11,1.0,1,40,26,0,4.5,80.8235294118,3.68887945411,4.28795117739,3.25809653802,1,0.0,1.0,0.0,0.0,0.0,0.0
12,1.0,3,79,5,2,5.0,80.8235294118,4.36944785247,4.28795117739,1.60943791243,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
13,2.0,4,87,0,2,0.0,80.8235294118,4.46590811865,4.28795117739,0.0,0,1.38629436112,1.0,0.0,0.0,0.0,0.0
14,1.0,2,63,33,2,5.0,80.8235294118,4.14313472639,4.28795117739,3.49650756147,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
15,0.0,2,75,5,2,5.0,80.8235294118,4.31748811354,4.28795117739,1.60943791243,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
16,1.0,2,46,23,1,5.0,80.8235294118,3.82864139649,4.28795117739,3.13549421593,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,1.0,3,45,6,2,5.0,80.8235294118,3.80666248977,4.28795117739,1.79175946923,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
0,0.0,2,88,68,2,5.0,80.8235294118,4.47733681448,4.28795117739,4.21950770518,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
1,1.0,4,40,6,1,5.0,80.8235294118,3.68887945411,4.28795117739,1.79175946923,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
2,1.0,3,55,0,2,0.0,80.8235294118,4.00733318523,4.28795117739,0.0,0,1.09861228867,1.0,0.0,0.0,0.0,0.0
3,1.0,4,40,5,1,4.5,80.8235294118,3.68887945411,4.28795117739,1.60943791243,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
4,0.0,2,115,1,2,0.0,80.8235294118,4.74493212836,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
5,0.0,2,125,2,2,0.0,80.8235294118,4.8283137373,4.28795117739,0.69314718056,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
6,1.0,2,92,25,1,4.5,80.8235294118,4.52178857705,4.28795117739,3.21887582487,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
7,1.0,3,78,12,2,5.0,80.8235294118,4.35670882669,4.28795117739,2.48490664979,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
8,2.0,2,90,0,2,0.0,80.8235294118,4.49980967033,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
9,1.0,2,89,10,1,5.0,80.8235294118,4.48863636973,4.28795117739,2.30258509299,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
10,2.0,4,107,28,2,5.0,80.8235294118,4.67282883446,4.28795117739,3.33220451018,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
11,0.0,2,100,19,2,5.0,80.8235294118,4.60517018599,4.28795117739,2.94443897917,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
12,1.0,3,66,17,2,5.0,80.8235294118,4.18965474203,4.28795117739,2.83321334406,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
13,1.0,5,100,3,2,5.0,80.8235294118,4.60517018599,4.28795117739,1.09861228867,1,1.60943791243,1.0,0.0,0.0,0.0,0.0
14,1.0,2,60,5,1,4.5,80.8235294118,4.09434456222,4.28795117739,1.60943791243,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
15,0.0,2,80,5,2,5.0,80.8235294118,4.38202663467,4.28795117739,1.60943791243,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
16,2.0,5,139,4,2,5.0,80.8235294118,4.93447393313,4.28795117739,1.38629436112,1,1.60943791243,1.0,0.0,0.0,0.0,0.0
17,1.0,2,36,31,1,5.0,80.8235294118,3.58351893846,4.28795117739,3.43398720449,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
0,1.0,2,99,129,2,5.0,80.8235294118,4.59511985013,4.28795117739,4.85981240436,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
1,1.0,3,78,12,2,5.0,80.8235294118,4.35670882669,4.28795117739,2.48490664979,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
2,1.0,4,78,166,2,5.0,80.8235294118,4.35670882669,4.28795117739,5.11198778836,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
3,2.0,2,90,0,2,0.0,80.8235294118,4.49980967033,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
4,1.0,2,89,10,1,5.0,80.8235294118,4.48863636973,4.28795117739,2.30258509299,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
5,2.0,4,107,28,2,5.0,80.8235294118,4.67282883446,4.28795117739,3.33220451018,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
6,1.0,5,100,3,2,5.0,80.8235294118,4.60517018599,4.28795117739,1.09861228867,1,1.60943791243,1.0,0.0,0.0,0.0,0.0
7,1.0,2,36,31,1,5.0,80.8235294118,3.58351893846,4.28795117739,3.43398720449,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
8,1.0,2,85,1,2,0.0,80.8235294118,4.44265125649,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
9,2.0,5,85,76,2,5.0,80.8235294118,4.44265125649,4.28795117739,4.33073334029,1,1.60943791243,1.0,0.0,0.0,0.0,0.0
10,1.0,2,68,66,1,5.0,80.8235294118,4.21950770518,4.28795117739,4.18965474203,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
11,1.0,3,89,7,2,5.0,80.8235294118,4.48863636973,4.28795117739,1.94591014906,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
12,1.0,3,79,0,2,0.0,80.8235294118,4.36944785247,4.28795117739,0.0,0,1.09861228867,1.0,0.0,0.0,0.0,0.0
13,2.0,4,100,14,2,5.0,80.8235294118,4.60517018599,4.28795117739,2.63905732962,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
14,1.0,2,122,4,2,5.0,80.8235294118,4.80402104473,4.28795117739,1.38629436112,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
15,1.0,2,59,5,1,5.0,80.8235294118,4.07753744391,4.28795117739,1.60943791243,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
16,1.0,2,65,161,1,5.0,80.8235294118,4.1743872699,4.28795117739,5.08140436498,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,0.0,3,75,21,2,4.5,80.8235294118,4.31748811354,4.28795117739,3.04452243772,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
0,1.0,2,43,28,0,5.0,80.8235294118,3.76120011569,4.28795117739,3.33220451018,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
1,1.0,2,50,4,1,5.0,80.8235294118,3.91202300543,4.28795117739,1.38629436112,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
2,1.0,4,90,30,2,4.5,80.8235294118,4.49980967033,4.28795117739,3.40119738166,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
3,1.0,3,103,7,2,4.5,80.8235294118,4.63472898823,4.28795117739,1.94591014906,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
4,0.0,2,50,5,2,4.0,80.8235294118,3.91202300543,4.28795117739,1.60943791243,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
5,2.0,6,130,9,2,5.0,80.8235294118,4.86753445046,4.28795117739,2.19722457734,1,1.79175946923,1.0,0.0,0.0,0.0,0.0
6,1.0,2,92,62,1,5.0,80.8235294118,4.52178857705,4.28795117739,4.12713438505,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
7,1.0,8,99,16,2,5.0,80.8235294118,4.59511985013,4.28795117739,2.77258872224,1,2.07944154168,1.0,0.0,0.0,0.0,0.0
8,1.0,2,43,24,1,5.0,80.8235294118,3.76120011569,4.28795117739,3.17805383035,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
9,1.0,3,50,2,2,0.0,80.8235294118,3.91202300543,4.28795117739,0.69314718056,0,1.09861228867,1.0,0.0,0.0,0.0,0.0
10,1.0,1,100,0,1,0.0,80.8235294118,4.60517018599,4.28795117739,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
11,1.0,2,30,7,1,4.5,80.8235294118,3.40119738166,4.28795117739,1.94591014906,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
12,1.0,2,44,52,1,5.0,80.8235294118,3.78418963392,4.28795117739,3.95124371858,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
13,1.0,3,99,14,2,5.0,80.8235294118,4.59511985013,4.28795117739,2.63905732962,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
14,1.0,2,79,20,2,5.0,80.8235294118,4.36944785247,4.28795117739,2.99573227355,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
15,1.0,2,88,7,1,5.0,80.8235294118,4.47733681448,4.28795117739,1.94591014906,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
16,1.0,2,99,129,2,5.0,80.8235294118,4.59511985013,4.28795117739,4.85981240436,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,1.0,4,97,21,2,5.0,80.8235294118,4.5747109785,4.28795117739,3.04452243772,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
0,1.0,3,65,69,1,5.0,80.8235294118,4.1743872699,4.28795117739,4.2341065046,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
1,1.0,1,49,1,2,0.0,80.8235294118,3.89182029811,4.28795117739,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
2,1.0,2,95,113,1,5.0,80.8235294118,4.5538768916,4.28795117739,4.72738781871,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
3,1.0,5,120,23,2,5.0,80.8235294118,4.78749174278,4.28795117739,3.13549421593,1,1.60943791243,1.0,0.0,0.0,0.0,0.0
4,1.0,3,109,25,2,4.5,80.8235294118,4.69134788223,4.28795117739,3.21887582487,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
5,1.0,3,80,14,2,4.5,80.8235294118,4.38202663467,4.28795117739,2.63905732962,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
6,1.0,1,59,6,0,5.0,80.8235294118,4.07753744391,4.28795117739,1.79175946923,1,0.0,1.0,0.0,0.0,0.0,0.0
7,1.0,2,98,41,2,5.0,80.8235294118,4.58496747867,4.28795117739,3.7135720667,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
8,1.0,2,52,3,1,5.0,80.8235294118,3.95124371858,4.28795117739,1.09861228867,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
9,2.0,5,269,16,2,5.0,80.8235294118,5.5947113796,4.28795117739,2.77258872224,1,1.60943791243,1.0,0.0,0.0,0.0,0.0
10,1.0,3,40,5,0,5.0,80.8235294118,3.68887945411,4.28795117739,1.60943791243,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
11,3.0,6,148,1,2,0.0,80.8235294118,4.99721227376,4.28795117739,0.0,0,1.79175946923,1.0,0.0,0.0,0.0,0.0
12,1.0,4,63,29,2,5.0,80.8235294118,4.14313472639,4.28795117739,3.36729582999,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
13,1.0,2,28,3,0,5.0,80.8235294118,3.33220451018,4.28795117739,1.09861228867,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
14,2.0,4,99,9,2,5.0,80.8235294118,4.59511985013,4.28795117739,2.19722457734,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
15,1.0,2,100,1,2,0.0,80.8235294118,4.60517018599,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
16,1.0,2,40,3,1,4.0,80.8235294118,3.68887945411,4.28795117739,1.09861228867,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,1.0,3,60,31,1,5.0,80.8235294118,4.09434456222,4.28795117739,3.43398720449,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
0,1.0,2,50,5,1,5.0,80.8235294118,3.91202300543,4.28795117739,1.60943791243,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
1,1.0,2,129,2,2,0.0,80.8235294118,4.85981240436,4.28795117739,0.69314718056,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
2,1.0,4,60,6,1,5.0,80.8235294118,4.09434456222,4.28795117739,1.79175946923,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
3,1.0,1,15,9,0,5.0,80.8235294118,2.7080502011,4.28795117739,2.19722457734,1,0.0,1.0,0.0,0.0,0.0,0.0
4,1.0,2,30,13,0,4.5,80.8235294118,3.40119738166,4.28795117739,2.56494935746,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
5,0.0,2,75,1,2,0.0,80.8235294118,4.31748811354,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
6,1.0,2,80,20,1,5.0,80.8235294118,4.38202663467,4.28795117739,2.99573227355,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
7,1.0,2,50,4,1,5.0,80.8235294118,3.91202300543,4.28795117739,1.38629436112,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
8,1.0,3,103,7,2,4.5,80.8235294118,4.63472898823,4.28795117739,1.94591014906,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
9,1.0,2,90,17,1,5.0,80.8235294118,4.49980967033,4.28795117739,2.83321334406,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
10,1.0,2,59,2,1,0.0,80.8235294118,4.07753744391,4.28795117739,0.69314718056,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
11,1.0,2,65,19,1,5.0,80.8235294118,4.1743872699,4.28795117739,2.94443897917,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
12,1.0,1,22,3,0,4.5,80.8235294118,3.09104245336,4.28795117739,1.09861228867,1,0.0,1.0,0.0,0.0,0.0,0.0
13,1.0,2,129,0,2,0.0,80.8235294118,4.85981240436,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
14,1.0,2,46,14,1,4.5,80.8235294118,3.82864139649,4.28795117739,2.63905732962,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
15,1.0,2,68,31,1,4.5,80.8235294118,4.21950770518,4.28795117739,3.43398720449,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
16,1.0,2,125,4,2,4.0,80.8235294118,4.8283137373,4.28795117739,1.38629436112,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,1.0,4,100,3,2,5.0,80.8235294118,4.60517018599,4.28795117739,1.09861228867,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
0,1.0,3,97,14,2,5.0,80.8235294118,4.5747109785,4.28795117739,2.63905732962,1,1.09861228867,1.0,0.0,0.0,0.0,0.0
1,1.0,2,44,52,1,5.0,80.8235294118,3.78418963392,4.28795117739,3.95124371858,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
2,2.0,4,145,9,2,5.0,80.8235294118,4.97673374242,4.28795117739,2.19722457734,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
3,1.0,2,38,36,1,5.0,80.8235294118,3.63758615973,4.28795117739,3.58351893846,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
4,1.0,5,115,27,2,4.5,80.8235294118,4.74493212836,4.28795117739,3.295836866,1,1.60943791243,1.0,0.0,0.0,0.0,0.0
5,1.0,2,88,7,1,5.0,80.8235294118,4.47733681448,4.28795117739,1.94591014906,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
6,1.0,2,99,129,2,5.0,80.8235294118,4.59511985013,4.28795117739,4.85981240436,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
7,1.0,2,80,39,1,4.5,80.8235294118,4.38202663467,4.28795117739,3.66356164613,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
8,1.0,4,78,166,2,5.0,80.8235294118,4.35670882669,4.28795117739,5.11198778836,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
9,1.0,2,54,13,1,5.0,80.8235294118,3.98898404656,4.28795117739,2.56494935746,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
10,2.0,4,159,48,2,5.0,80.8235294118,5.06890420222,4.28795117739,3.87120101091,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
11,0.0,2,125,1,2,0.0,80.8235294118,4.8283137373,4.28795117739,0.0,0,0.69314718056,1.0,0.0,0.0,0.0,0.0
12,1.0,4,95,5,2,5.0,80.8235294118,4.5538768916,4.28795117739,1.60943791243,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
13,1.0,2,60,3,1,5.0,80.8235294118,4.09434456222,4.28795117739,1.09861228867,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
14,1.0,2,62,11,1,5.0,80.8235294118,4.12713438505,4.28795117739,2.3978952728,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
15,2.0,2,70,3,2,4.0,80.8235294118,4.24849524205,4.28795117739,1.09861228867,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
16,1.0,2,125,5,2,5.0,80.8235294118,4.8283137373,4.28795117739,1.60943791243,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
17,0.0,4,115,19,2,5.0,80.8235294118,4.74493212836,4.28795117739,2.94443897917,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
0,2.0,4,145,9,2,5.0,80.8235294118,4.97673374242,4.28795117739,2.19722457734,1,1.38629436112,1.0,0.0,0.0,0.0,0.0
1,1.0,2,38,36,1,5.0,80.8235294118,3.63758615973,4.28795117739,3.58351893846,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
2,1.0,5,115,27,2,4.5,80.8235294118,4.74493212836,4.28795117739,3.295836866,1,1.60943791243,1.0,0.0,0.0,0.0,0.0
3,1.0,2,80,39,1,4.5,80.8235294118,4.38202663467,4.28795117739,3.66356164613,1,0.69314718056,1.0,0.0,0.0,0.0,0.0
